store_name,address,city,state,zip_code,phone_number,email,website
Modern Dermatology,"2921 PALO VERDE AVENUE, SUITE 102",LONG BEACH,CA,90815,15629993483,admin@modderm.com,{'url': 'https://modderm.com/'}
Routine Wurk,"6553 E PACIFIC COAST HWY, SUITE H9 #120",LONG BEACH,CA,90803,15623624644,grayson@routinewurk.com,{'url': 'https://www.routinewurk.com/'}
Sculpt Aesthetics Med Spa,458 Pacific Coast Highway,Seal Beach,CA,90740,17148440712,lb.sculptspa@gmail.com,{'url': 'https://www.sculptaestheticsmedspa.com/'}
XO Aesthetics,"10302 W 1ST STREET, SUITE 2",ISLAND CITY,OR,97850,15417862804,xo.aesthetics2024@gmail.com,
The Healing Hut,5204 E BROADWAY AVENUE,SPOKANE VALLEY,WA,99212,15099909099,sunja9@mac.com,{'url': 'https://theheallinghut.wpengine.com/'}
Nichethetics Spa,8595 ROSECRANS AVENUE,PARAMOUNT,CA,90723,18338157546,jesse@nichetheticsspa.com,{'url': 'http://www.nichetheticsspa.com'}
Rare Wellness,3124 S Regal Street,Spokane,WA,99223,15098467838,bewell@rarewellness.com,{'url': 'https://www.rarewellness.com/'}
Capri Med Spa,2101 BROADVIEW DRIVE,GLENDALE,CA,91208,18182104449,info@caprimedspa.com,{'url': 'http://caprimedspa.com'}
Aesthetic Avenue,"2258 FOOTHILL BLVD, SUITE 100",LA CANADA FLINTRIDGE,CA,91011,18183381888,narine@aestheticavenuemedspa.com,{'url': 'http://www.aestheticavenuemedspa.com'}
KQ Wellness Clinic,"802 EAST 29TH AVENUE, SUITE 1, SUITE 6",SPOKANE,WA,99203,15092170379,hello@thekqwellness.com,{'url': 'https://thekqwellness.com/'}
Haas Wellness Center,"1101 E Broadway, Ste 201",Glendale,CA,91205,18184919000,hilda@haasmedical.com,{'url': 'https://www.haaswellness.com/'}
Skinovate,1014 E COLORADO STREET,GLENDALE,CA,91205,18182200220,INFO@SKINOVATEMEDSPA.COM,
The Aesthetic Collection,"240 S Jackson St., Suite 109",Glendale,CA,91203,14252208364,tac.losangeles@gmail.com,{'url': 'https://www.vagaro.com/theaestheticcollection'}
Rejuvie Medspa,"425 E COLORADO STREET, SUITE 470",GLENDALE,CA,91205,18188048899,info@rejuviemedspa.com,{'url': 'https://rejuviemedspa.com/'}
The Cure Medical Aesthetics,"600 N BRAND BLVD, SUITE 530",GLENDALE,CA,91203,18188391799,ADMIN@THECUREMEDSPA.COM,{'url': 'https://thecuremedspa.com/'}
Skinwell & Co,"823 WEST 7TH AVENUE, SUITE 200",SPOKANE,WA,99204,15092200108,admin@skinwell.co,{'url': 'http://skinwell.co'}
Savvie Esthetics,42 EAST WELLESLEY AVENUE,SPOKANE,WA,99207,15022520570,savannah@savvieestheticsllc.com,{'url': 'https://savvieestheticsllc.com/'}
Pearl Aesthetics,"1717 WEST GARLAND AVENUE, SUITE A",SPOKANE,WA,99205,15094409517,jackietschirgi@gmail.com,
Re-Nu Aesthetics,2923 W Sunset Blvd,Los Angeles,CA,90026,13237098008,contact@re-nuaesthetics.com,{'url': 'https://re-nuaesthetics.com/'}
Beyondskin Medpsa,4647 MELBOURNE AVENUE,LOS ANGELES,CA,90027,18187264892,vlopez@dermavenue.com,{'url': 'https://beyondskinmedspa.com/'}
Skin Matrx,2301 W Alameda Avenue,Burbank,CA,91506,18188480590,hello@skinmatrx.com,{'url': 'https://skinmatrx.com/'}
Radiant Face Aesthetics,"16321 MAIN STREET, SUITE 210 STUDIO 26",CHINO,CA,91708,16263918620,radiantfaceaesthetics@gmail.com,{'url': 'http://radiantfaceaesthetics.com'}
Fix Me Up Medical Spa,2407 W BURBANK BLVD,BURBANK,CA,91506,18182389850,la@fixmeupmedspa.com,{'url': 'http://fixmeupmedspa.com'}
Laureate Aesthetics,"3808 Riverside Drive, Suite 307",Burbank,CA,91505,17474771329,sophia@laureatela.com,{'url': 'https://laureatela.com/'}
Savva Skin Therapy,"4020 W MAGNOLIA BLVD, SUITE L",BURBANK,CA,91505,13237171575,savvaskintherapy@gmail.com,{'url': 'http://www.savvaskintherapy.com'}
Sibel Aesthetics,"21730 S VERMONT AVENUE, SUITE 131",TORRANCE,CA,90502,13106063877,blendy@accesahealth.com,{'url': 'https://sibelaesthetics.com/'}
Maison d'Emilie,7225 MELROSE AVENUE,LOS ANGELES,CA,90046,13234820040,info@maisondemiliespa.com,{'url': 'https://maisondemiliespa.com/'}
Skin Aegis,"8019 1/2 MELROSE AVENUE, SUITE 5",LOS ANGELES,CA,90046,18184246436,info@skinaegis.com,{'url': 'http://www.skinaegis.com'}
Artonomi Aesthetics,8280 Melrose Ave,Los Angeles,CA,90046,13102997701,accounting@artonomiaesthetics.com,{'url': 'https://www.artonomiaesthetics.com/'}
JECT Los Angeles,8218 W 3RD STREET,LOS ANGELES,CA,90048,19175736806,wendy.rivas@jectnyc.com,{'url': 'https://www.jectnyc.com/'}
Beverly Hills Rejuvenation Center,"8550 SANTA MONICA BLVD, SUITE 101",WEST HOLLYWOOD,CA,90069,13232896817,SKYE.BONFANTE@BHRCENTER.COM,{'url': 'https://www.bhrcenter.com/'}
Cienega Med Spa - West Hollywood,375 N LA CIENEGA BLVD,WEST HOLLYWOOD,CA,90048,13236558220,INFO@CIENEGASPA.COM,{'url': 'http://www.cienegaspa.com'}
Cupid Lips on Sunset,8648 Sunset Blvd,West Hollywood,CA,90069,14246670036,info@cupid-lips.com,{'url': 'https://www.cupid-lips.com/'}
Boutik Dermatology by ObiohaMD,"8484 Wilshire Boulevard, Suite 620",Beverly Hills,CA,90211,14244280910,pari@boutikderm.com,{'url': 'https://www.boutikdermatology.com/'}
Kaiser Permanente West Los Angeles Cosmetic Dermatology,"5971 Venice Boulevard, 4th Floor Module 460",Los Angeles,CA,90034,13238574388,WLA-Cosmetics@kp.org,{'url': 'https://www.kp-socal-cosmeticservices.com/west-los-angeles'}
Skin Thesis,8804 ROSEWOOD AVENUE,WEST HOLLYWOOD,CA,90048,13105981580,INFO@SKINTHESISINC.COM,{'url': 'https://skinthesisinc.com/'}
Toniik,12210 VENTURA BLVD,STUDIO CITY,CA,91604,18184366386,toniikmedical@gmail.com,{'url': 'https://www.thetoniik.com/'}
ReNu Med Lounge,12246 Ventura Blvd,Studio City,CA,91604,18183087131,info@renumedlounge.com,{'url': 'https://renumedlounge.com/'}
Skin Worship,"9001 WILSHIRE BLVD, SUITE 206",BEVERLY HILLS,CA,90211,12138411270,MADISON@SKINWORSHIP.COM,{'url': 'https://www.skinworship.com/'}
Emerage Cosmetic,"9201 W Sunset Blvd, Ste 510",West Hollywood,CA,90069,14243966222,nader@jasonemermd.com,{'url': 'https://emeragecosmetics.com/'}
Sameer Bashey MD,"9025 WILSHIRE BLVD., SUITE 202",BEVERLY HILLS,CA,90211,15167210069,sameer.bashey@gmail.com,{'url': 'http://sameerbashey.com'}
Sarcobskin,12436 Ventura Blvd.,Studio City,CA,91604,18184155371,sarcobskin@gmail.com,{'url': 'https://www.sarcobskin.com/'}
Celestial Skin and Beauty,"19800 HAWTHORNE BLVD, SUITE 208  ROOM 136",TORRANCE,CA,90503,13235058341,TESSTHEESTHI@GMAIL.COM,{'url': 'https://celestialskinandbeauty.glossgenius.com/'}
Elena Rodriguez MD,"3440 Lomita Blvd, Ste 427",Torrance,CA,90505,13103259400,jmendiola.herinc@gmail.com,{'url': 'http://www.drelenarodriguez.com'}
Linda Swanson MD,"3440 Lomita Blvd, Ste 440",Torrance,CA,90505,13102934991,jfskincare@gmail.com,{'url': 'http://www.plasticsurgeryforme.com/'}
Simone A McKitty MD,"3440 Lomita Blvd, Ste 442",Torrance,CA,90505,13105305451,mckittyderm@yahoo.com,{'url': 'http://www.mckittydermatology.com'}
David A Bray Jr MD,"3445 Pacific Coast Highway, Ste 320",Torrance,CA,90505,13103269400,jennifer@drdavidbrayjr.com,{'url': 'http://www.drdavidbrayjr.com'}
Beverly Hills Plastic Surgery,"9454 Wilshire Blvd, Suite 108A",Beverly Hills,CA,90212,13108888087,christine@bhpsinc.com,{'url': 'https://www.beverlyhillsplasticsurgeryinc.com/'}
LA Ageless,"420 S Beverly Dr, #202",Beverly Hills,CA,90212,13104864242,info@laageless.com,
Vida Emanuel European Day Spa,9406 Dayton Way,Beverly Hills,CA,90210,13102465111,beverlyhillseuropeandayspa@gmail.com,{'url': 'http://www.vidaemanuel.com/'}
Maven Medi Spa,"415 NORTH CRESCENT DRIVE, SUITE 140",BEVERLY HILLS,CA,90210,13106018606,info@mavenmedispa.com,{'url': 'https://mavenmedispa.com/'}
Modern Esthetics,343 N CANON DRIVE,BEVERLY HILLS,CA,90210,13105077759,alexia@modernesthetics.com,{'url': 'https://modernesthetics.com/'}
Gabrielle B Davis MD,"9400 Brighton Way, Suite 405",Beverly Hills,CA,90210,13106145898,gabriellebdavismd@gmail.com,{'url': 'https://www.gbdavisplasticsurgery.com/'}
The Diamond Face Institute,"9400 Brighton Way, Penthouse Suite",Beverly Hills,CA,90210,13108599816,officemanager@jasonbdiamond.com,{'url': 'https://www.jasonbdiamond.com/'}
Lumier Medical,"23639 Hawthorne Blvd, Ste 300",Torrance,CA,90505,13103759595,mlum@lumiermedical.com,{'url': 'http://www.lumiermedical.com'}
Skin365,"4201 TORRANCE BOULEVARD, SUITE 365",TORRANCE,CA,90503-4504,13103163365,BIZ@SKIN365MD.COM,{'url': 'https://skin365.co/'}
Sarmela Sunder MD,"421 North Rodeo Dr, Suite G8",Beverly Hills,CA,90210,13107655110,staff@sunderplasticsurgery.com,{'url': 'https://www.sunderplasticsurgery.com/'}
Sapir Skincare,"421 N. Rodeo Drive, Suite 8 - Garden Level, Optima Salon G7",Beverly Hills,CA,90210,18182662387,sapirskincarela@gmail.com,{'url': 'https://www.sapirskincare.com/'}
MFC Medical Group,"421 N RODEO DRIVE, SUITE 7",BEVERLY HILLS,CA,90210,13102745372,lslaughter@gsdermca.com,{'url': 'https://www.rodeoderm.com/'}
Artisan of Skin,"421 N Rodeo Dr, Suite A-1",Beverly Hills,CA,90210,14242806221,info@artisanofskin.com,{'url': 'https://artisanofskin.com/'}
Kanodia Med Spa,"414 NORTH CAMDEN DRIVE, 8TH FLOOR",BEVERLY HILLS,CA,90210,13102763106,cmirto@drkanodia.com,{'url': 'https://www.kanodiamedspa.com/'}
Enhance Medical Center,"433 N CAMDEN DR, SUITE 735",BEVERLY HILLS,CA,90210,13102715954,support@enhancemc.com,{'url': 'http://enhancemedicalcenter.com'}
The Beauty Collective,"433 N Camden Drive, Suite 770",Beverly HIlls,CA,90210,12133691598,kelly@thebeautycollective.com,{'url': 'https://thebeautycollective.com/'}
AM Facial Plastics,"433 North Camden Drive, Suite 510",Beverly Hills,CA,90210,13106599900,info@amfacialplastics.com,{'url': 'https://amfacialplastics.com/'}
Donald Yoo MD,"433 CAMDEN DRIVE, SUITE 970",BEVERLY HILLS,CA,90212,13107720766,hailey@donyoomd.com,{'url': 'http://donyoomd.com'}
Dr. Jimmy Firouz,"433 N CAMDEN DRIVE, SUITE 1010",BEVERLY HILLS,CA,90210,13102744231,consult@drfirouz.com,{'url': 'http://www.drfirouz.com'}
The MedSpa at Beverly Hills,"416 N Bedford Drive, Suite 100",Beverly Hills,CA,90210,14243550116,lboneti@themedspaatbeverlyhills.com,{'url': 'https://themedspaatbeverlyhills.com/'}
Emana Medical,"436 N Bedford Dr, Suite 304",Beverly Hills,CA,90210,13108784321,info@emanamedical.com,{'url': 'https://emanamedical.com/'}
Rapaport Dermatology,"436 NORTH BEDFORD DRIVE, SUITE 306",BEVERLY HILLS,CA,90210-4310,13102744401,priyankak@rapdermbh.com,{'url': 'https://www.rapdermbh.com/'}
Michael J Groth MD,"9675 Brighton Way, Ste 410",Beverly Hills,CA,90210,13102742525,michaelgrothmd@gmail.com,{'url': 'http://www.drmichaelgroth.com'}
Beverly Hills Plastic Surgery Group,"436 BEDFORD DRIVE, SUITE 214",BEVERLY HILLS,CA,90210,13108535147,natalie@bhpsg.com,{'url': 'https://www.beverlyhillsplasticsurgerygroup.com/'}
Greg Mueller MD,"436 N Bedford Dr, Ste 212",Beverly Hills,CA,90210,13102739800,reid@drgregmueller.com,{'url': 'http://drgregmueller.com/'}
Skin by Mary Ann,"465 N Roxbury Dr, Suite 901",Beverly Hills,CA,90210,12134337696,jct6806@yahoo.com,
The Plastic Surgery Institute,"465 NORTH ROXBURY DRIVE, SUITE 1007",BEVERLY HILLS,CA,90210,13102486250,rrc@allmancpa.com,{'url': 'https://www.ordonchopra.com/'}
AuraSpa,"465 N Roxbury Dr, Ste 755",Beverly Hills,CA,90210,14243035830,elena@beverlyhillscenter.com,{'url': 'https://www.auraspahealingcenter.com/'}
TabanMD,"9735 WILSHIRE BLVD, SUITE 319",BEVERLY HILLS,CA,90212,13102781836,OFFICE@TABANMD.COM,{'url': 'https://tabanmd.com/'}
Grace Lee Peng MD,"9735 Wilshire Blvd, Suite 300",Beverly Hills,CA,90212,14243032575,concierge@graceleepengmd.com,{'url': 'https://graceleepengmd.com/'}
Hakimi Plastic Surgery,"9735 WILSHIRE BLVD, SUITE 330",BEVERLY HILLS,CA,90212,14242395201,patientcare@hakimimd.com,{'url': 'https://hakimiplasticsurgery.com/'}
Juliana Clinics,"9730 WILSHIRE BLVD, SUITE 111",BEVERLY HILLS,CA,90212,14245121699,amah@julianaclinics.com,{'url': 'https://www.julianaclinics.com'}
KB Aesthetics,"9730 WILSHIRE BLVD, SUITE 211",BEVERLY HILLS,CA,90212,13105933863,kbraun1986@gmail.com,{'url': 'https://www.thekbaesthetics.com/'}
Avec Skin Studio,"9713 SANTA MONICA BLVD, SUITE 213",BEVERLY HILLS,CA,90210,13107809292,rachel@avecskinstudio.com,{'url': 'https://www.avecskinstudio.com/'}
Onassis Skin,"462 N Linden Dr, Suite 447",Beverly Hills,CA,90210,13108004988,onassisskin@gmail.com,{'url': 'https://onassisskinhealth.com/'}
Perk Plastic Surgery,"9777 Wilshire Boulevard, #711",Beverly Hills,CA,90212,13108818703,concierge@perkplasticsurgery.com,{'url': 'https://www.perkplasticsurgery.com'}
Paul Nassif MD,120 S Spalding Drive,Beverly Hills,CA,90212,13102752467,aignelzi@drpaulnassif.com,{'url': 'http://www.spaldingplasticsurgery.com/'}
Rady Rahban MD,"152 S LASKY DRIVE, SUITE 100",BEVERLY HILLS,CA,90212,13105509855,sally@radyrahban.com,
Allure Aesthetic Surgery of Beverly Hills,201 SOUTH LASKY DRIVE,BEVERLY HILLS,CA,90212,13104613835,INFO@ALLUREBEAUTYCR.COM,{'url': 'https://allurebh.com/'}
Life Tree Community Health Center,13750 VICTORY BLVD,VAN NUYS,CA,91401,18188092428,TOROSSIANKAR@GMAIL.COM,
Skin Ward,"13455 VENTURA BLVD, SUITE 202",SHERMAN OAKS,CA,91423,18185887741,THESKINWARD@GMAIL.COM,{'url': 'https://theskinward.com/'}
Alan Rosenbach MD,"2080 CENTURY PARK EAST, SUITE 1704",LOS ANGELES,CA,90067-2001,13105565454,samantha@ccderms.com,{'url': 'https://www.drrosenbach.com/'}
Shore Aesthetics,2009 Faymont Avenue,Manhattan Beach,CA,90266,13106403030,amyshoremd@gmail.com,
Total Body Aesthetics,"8610 S Sepulevda Blvd, Suite 100",Los Angeles,CA,90045,13106701888,info@totalbodyaesthetics.com,{'url': 'https://www.totalbodyaesthetics.com/'}
The Derm Institute,"1636 Aviation Boulevard, Suite 201",Redondo Beach,CA,90278,13109399800,info@thederminstitute.com,{'url': 'https://www.thederminstitute.com/'}
Pamper Me Pretty Medspa,"7400 VAN NUYS BLVD, SUITE 112",VAN NUYS,CA,91405,17477555333,pmpmedspa@gmail.com,{'url': 'http://pmpmedspa.com'}
Leslie Irvine MD Plastic Surgery,"1200 Rosecrans Ave, Ste 110",Manhattan Beach,CA,90266,14242251280,info@drleslieirvine.com,{'url': 'https://www.drleslieirvine.com/'}
N2Aesthetics,"3500 N SEPULVEDA BLVD, SUITE 220",MANHATTAN BEACH,CA,90266,13105106262,reception@n2aesthetics.com,{'url': 'https://www.n2aesthetics.com/'}
Laureate Aesthetics,"14241 Ventura Blvd., #201",Sherman Oaks,CA,91423,18186502704,sophia@laureatela.com,{'url': 'https://laureatela.com/'}
Skin by Dali,"124 N SEPULVEDA BLVD, SUITE 100",MANHATTAN BEACH,CA,90266,13109050818,SKINBYDALI@GMAIL.COM,{'url': 'https://skinbydali.glossgenius.com/'}
Marcus Medical,"1815 VIA EL PRADO, SUITE 102",REDONDO BEACH,CA,90277,14246347044,info@marcusmedical.com,{'url': 'https://www.marcusmedical.com/'}
Dr. V's Hormone & Beauty Studio,"14945 VENTURA BLVD, SUITE 227",SHERMAN OAKS,CA,91403,18185994432,DR.VSTUDIO227@GMAIL.COM,{'url': 'https://drkristinevardanyan.com/'}
Trilogy Spa,"321 12th Street, Suite 100",Manhattan Beach,CA,90266,13107600044,klarissa@trilogyspa.com,{'url': 'https://www.trilogyspa.com/'}
Beam Aesthetic Lounge,"451 Manhattan Beach, Ste 222",Manhattan Beach,CA,90266,14242168223,lizette@beam-skin.com,{'url': 'https://www.lizetteludwig.com/'}
All Seasons Skincare,"1300 Highland Ave, Suite 107",Manhattan Beach,CA,90266,15626184466,allseasonsskincare@yahoo.com,{'url': 'https://allseasons-skincare.com/'}
Beverly Hills Rejuvenation Center,1860 SOUTH SEPULVEDA BLVD,LOS ANGELES,CA,90025,13104735800,laoffice@bhrcenter.com,{'url': 'https://www.bhrcenter.com/'}
Beauty Innovations,4268 LINCOLN BLVD,MARINA DEL REY,CA,90292,13107801602,BEAUTYINNOVATIONSLA@GMAIL.COM,{'url': 'https://beautyinnovations.net/'}
Jae Pak MD Medical,"11620 Wilshire Boulevard, Suite 280",Beverly Hills,CA,90025,14243881234,info@jpmdmedical.com,{'url': 'https://jaepakmd.com/'}
Shorrbeauty,"11620 Wilshire Boulevard, Suite 280",Los Angeles,CA,90025,19495451015,info@shorrbeauty.com,{'url': 'https://www.shorrbeauty.com/'}
West Empire Plastic Surgery & Medi Spa,"11645 Wilshire Blvd, Suite 1155",Los Angeles,CA,90025,14244538453,managementwestempire@gmail.com,{'url': 'https://westempireplasticsurgery.com/'}
EevolveSelf Medspa,"8405 Pershing Dr, Ste 302",Playa Del Rey,CA,90293,13104474486,stacy@eevolveself.com,{'url': 'https://eevolveself.com/'}
The Skin Clinic LA,"16055 VENTURA BLVD, SUITE 1225",ENCINO,CA,91436,13233654580,contact@theskinclinicla.com,{'url': 'https://www.theskinclinicla.com/'}
Via Aesthetics & Wellness,"10349 BALBOA BLVD, SUITE 203",GRANADA HILLS,CA,91344,18186872516,VIAGTAN@YAHOO.COM,{'url': 'https://viaaestheticsandwellness.com/'}
Forever Young by Rita,"16200 VENTURA BLVD., SUITE 400",ENCINO,CA,91436,14245715005,NURSERITALA@GMAIL.COM,{'url': 'https://foreveryoungbyrita.com/'}
Skintight Aesthetics,"11740 San Vicente Blvd, Suite 208",Los Angeles,CA,90049,13108294120,purchasing@skintightla.com,{'url': 'https://www.skintightaesthetics.com/'}
The Marina Method,"12340 Santa Monica Boulevard, Suite 130",Los Angeles,CA,90025,14246258556,marina@themarinamethod.com,{'url': 'https://themarinamethod.com/'}
Kian Aesthetic Institute,"12301 WILSHIRE BLVD, SUITE 600",LOS ANGELES,CA,90025,13102956422,SHERRY@THEKIANINSTITUTE.COM,{'url': 'https://www.thekianinstitute.com/'}
Hollander Clinic,"2730 WILSHIRE BOULEVARD, SUITE 265",SANTA MONICA,CA,90403,13106928272,mtrimarchi@hollanderclinic.com,{'url': 'https://hollanderclinic.com/'}
Golden State Dermatology,"5400 BALBOA BLVD, SUITE 220",ENCINO,CA,91316,13102745372,KASSIDY.MCKEEVER@GSDERMCA.COM,{'url': 'https://www.rodeoderm.com/'}
Bloom Skin and Wellness,"10718 WHITE OAK AVENUE, SUITE 2",GRANADA HILLS,CA,91344,17472477549,BLOOMGRANADAHILLS@GMAIL.COM,{'url': 'https://www.bloomskinandwellness.com/'}
Infinity Medspa,"25425 ORCHARD VILLAGE ROAD, SUITE 180",VALENCIA,CA,91355,16612598100,jeff@infinitymedspa.com,{'url': 'https://infinitymedspa.com/'}
Dermatology Institute of Southern California,"2221 LINCOLN BLVD, SUITE 100",SANTA MONICA,CA,90405,13103911111,monica@dermsurgery.net,{'url': 'https://dermsurgery.net/'}
Casey Powell PA Santa Monica,"1304 15th St, Ste 407",Santa Monica,CA,90404,14244109989,caseypowellpa@gmail.com,{'url': 'https://www.caseypowellpa.com/'}
SkinLab by Cavendish Clinic - Santa Monica,2801 MAIN STREET,SANTA MONICA,CA,90405,13103102003,alessandra@skinlab-la.com,
Cienega Medical Spa - Santa Monica,902 BROADWAY,SANTA MONICA,CA,90401,13236558220,INFOSAMO@CIENEGASPA.COM,{'url': 'https://cienegaspa.com/'}
The C Studio,"27674 NEWHALL RANCH ROAD, SUITE C85",VALENCIA,CA,91355,16618120251,cheenaescobar@gmail.com,{'url': 'http://www.thecstudiowellness.com'}
Dose of Aesthetics Medical Spa,24335 MAGIC MOUNTAIN PKWY,VALENCIA,CA,91355,16617500350,INFO@DOSEOFAESTHETICS.COM,{'url': 'https://doseofaesthetics.com/'}
Dermacure of Valencia,"27871 SMYTH DRIVE, SUITE 100",VALENCIA,CA,91355-6061,16612578400,cingber@mac.com,{'url': 'https://dermacurevalencia.com/'}
Contour Medical Spa,18641 Devonshire St,Northridge,CA,91324,13108930552,info@contourmedspa.com,{'url': 'https://contourmedspa.com/'}
Revive Me MD,"18546 Roscoe Blvd, Suite 304",Northridge,CA,91324,18187727100,tamar@dralaink.com,{'url': 'https://www.revivememd.com/'}
Advanced Dermatology and Cosmetic Care,"28212 KELLY JOHNSON PARKWAY, SUITE 245",SANTA CLARITA,CA,91355,16612543686,tnosek@creatingbeauty.com,{'url': 'https://www.creatingbeauty.com/'}
Beyond Harmony Medical Spa & Luxury Aesthetics,"25269 THE OLD ROAD, SUITE L",STEVENSON RANCH,CA,91381,16615427001,INFO@BEYONDHARMONY.COM,{'url': 'https://www.beyondharmony.com/'}
Belle Beau Medical Aesthetics,"18623 Ventura Blvd, Ste 204",Tarzana,CA,91356,12134005750,bellebeaumedical@gmail.com,
Healing Touch Beauty Spa,"20011 Ventura Blvd, STE 1008",Woodland Hills,CA,91364,13108948114,healingtouchbeauty.info@gmail.com,
Skinsations Aesthetics,1524 ISAACS AVENUE,WALLA WALLA,WA,99362,15099874903,robinwhitney1977@gmail.com,{'url': 'http://www.skinsationsaesthetics.com'}
Hello Beautiful Beauty Lounge,"21350 NORDHOFF STREET, SUITE 106",CHATSWORTH,CA,91311,18187499801,INFO@HELLOBEAUTIFULBL.COM,{'url': 'https://hellobeautifulbl.com/'}
HealthZen Wellness Center and Medspa,"6600 TOPANGA CANYON BLVD, STORE 1042",CANOGA PARK,CA,91303,13106009533,dima@health-zen.com,{'url': 'https://health-zen.com/'}
SkinSpirit,21725 VICTORY BLVD,CANOGA PARK,CA,91303,18553837546,accountspayable@skinspirit.com,{'url': 'https://www.skinspirit.com/'}
Studio Varuni,"6316 TOPANGA CANYON BLVD, SUITE 2140  #410",WOODLAND HILLS,CA,91367,18184083101,VARUNI@STUDIOVARUNI.COM,{'url': 'https://studiovaruni.com/'}
Erin Gordon MD,"4766 PARK GRANADA, SUITE 206",CALABASAS,CA,91302,18189004465,eringordonmd@gmail.com,{'url': 'http://dreringordon.com'}
Nomi Medical Studio,"24013 VENTURA BLVD, SUITE 200",CALABASAS,CA,91302,13104334690,NOMIMEDICALSTUDIO@GMAIL.COM,{'url': 'https://www.nomimedicalstudios.com/'}
A New Day,"107 WEST MAIN AVENUE, SUITE 1",CHEWELAH,WA,99109,12532295504,andrea.l.day5@gmail.com,{'url': 'http://anewdaywa.com'}
Musto Medical,"26050 MUREAU ROAD, SUITE 105",CALABASAS,CA,91302,13104541212,MUSTOMEDICAL1212@GMAIL.COM,{'url': 'https://mustomedical.com/'}
Serenity Aesthetics Studio,"5777 Las Virgenes Rd, Unit B",Calabasas,CA,91302,18183396487,danitoven@aol.com,{'url': 'https://www.serenityaestheticsstudio.com/'}
Cienega Medical,26787 AGOURA ROAD,CALABASAS,CA,91302,13236558220,INFOCALA@CIENEGASPA.COM,{'url': 'https://cienegaspa.com/'}
New You Spa - Porterville,173 W CHERRY AVE,PORTERVILLE,CA,93257,15593504990,newyouspaporterville@outlook.com,{'url': 'https://www.newyouspaskinandbody.com/'}
AIVI Aesthetics Skin Health Clinic,"28720 Roadside Drive, Suite 373",Agoura Hills,CA,91301,18188519900,angelicachang.np@gmail.com,{'url': 'https://www.aiviaesthetics.com/'}
