code,name,zipcode,zipcode_address,latitude,longitude,contact_email,shippingEmail,billing_phone,contact_phone,billing_street_address_1,billing_city,billing_province,billing_postal_code,billing_country,clinic_street_address_1,clinic_street_address_2,clinic_city,clinic_province,clinic_country,clinic_postal_code,website,is_diamond_provider,reward_tier_name,reward_tier_number,reward_tier_rank,digital_excellence,hide_from_clinic_locator,distance_in_km
rxgvZSHB,Natural Glow Aesthetics and Wellness,30064,"Marietta, GA 30064, USA",33.934677,-84.595573,criswellmedical@gmail.com,criswellmedical@gmail.com,4783659681,4783659681,36 Trammell St,Marietta,GA,30064,US,36 Trammell St,Suite 101,Marietta,GA,US,30064,https://www.naturalglowga.com/,no,partner,1,6,yes,no,139.8014129857076
K8J9SYRM,Misty Med Spa & Skin Rx,30062,"Marietta, GA 30062, USA",33.995789,-84.469765,mnbh20@gmail.com,mnbh20@gmail.com,4789556677,4789556677,1505 Johnson Ferry Rd,Marietta,GA,30062,US,1505 Johnson Ferry Rd,Ste 175,Marietta,GA,US,30062,https://mistymedspa.com/,no,partner,1,6,no,no,139.8165215094962
Lp0BgTI0,Opal Aesthetics - Charleston,29455,"Johns Island, SC 29455, USA",32.703869,-80.031136,audrey@opalcharleston.com,audrey@opalcharleston.com,8432261884,8432261884,508 Hayes Park Blvd,Johns Island,SC,29455,US,508 Hayes Park Blvd,,Johns Island,SC,US,29455,https://www.opalcharleston.com/,no,partner,1,6,yes,no,121.26377758484018
5V4WF21K,Skin Clique LLC,29412,"Charleston, SC 29412, USA",32.708767,-79.952843,sbullock@skinclique.com,nchang@skinclique.com,8332253558,8332253558,218 Howle Ave,Charleston,SC,29412,US,218 Howle Ave,Ste A,Charleston,SC,US,29412,,no,no_tier,0,99,no,no,127.66113264982096
Z85MQNYA,Coastal Ketamine & Aesthetics,29407,"1700 Ashley River Rd, Suite B, Charleston, 29407, SC, US",32.80032,-80.012657,coastalketaminechs@gmail.com,coastalketaminechs@gmail.com,,,1948 Long Grove Drive,Mount Pleasant,SC,29464,US,1700 Ashley River Rd,Suite B,Charleston,SC,US,29407,,no,partner,1,6,no,no,129.00814865158725
9HEXMD3R,Anew You Aesthetics and Med Spa,29407,"Charleston, SC 29407, USA",32.801762,-79.997589,info@anewyoucharleston.com,info@anewyoucharleston.com,8438006503,8438006503,742 Saint Andrews Boulevard West Ashley,Charleston,SC,29407,US,903 St Andrews Blvd,Ste C,Charleston,SC,US,29407,https://www.anewyoucharleston.com/,no,partner,1,6,yes,no,130.2184080387375
Z5VBU5QP,Shoreline Aesthetics,29407,"Charleston, SC 29407, USA",32.801762,-79.997589,shorelineaesthetics@gmail.com,shorelineaesthetics@gmail.com,8645205041,8645205041,815 Savannah Hwy,Charleston,SC,29407,US,815 Savannah Hwy,Suite 101,Charleston,SC,US,29407,https://www.shorelineaestheticschs.com/,no,partner,1,7,yes,no,130.2184080387375
UVRBQ78G,Stick Fix,29403,"Charleston, SC 29403, USA",32.800724,-79.95005,stickfixchs@gmail.com,stickfixchs@gmail.com,8888888888,8888888888,125 Simons St,Charleston,SC,29403,US,125 Simons St,,Charleston,SC,US,29403,https://www.stickfixcharleston.com/,no,partner,1,6,yes,no,133.69368430796226
2NNB2DWK,Portico Longevity,29401,"Charleston, SC 29401, USA",32.779144,-79.924866,porticolongevity@gmail.com,porticolongevity@gmail.com,8437798570,8437798570,21 George Street,Charleston,SC,29401,US,21 Burns Lane,,Charleston,SC,US,29401,https://www.porticolongevity.com/,no,bronze,2,5,no,no,134.20233363816556
NFBP5YFT,Charleston Oculoplastics LLC,29464,"Mt Pleasant, SC 29464, USA",32.823486,-79.852081,navjot@charlestonoculofacial.com,navjot@charlestonoculofacial.com,8437907582,8437907582,302 Wingo Way,Mt Pleasant,SC,29464,US,302 Wingo Way,suite 202,Mount Pleasant,SC,US,29464,https://charlestonoculofacial.com/,no,partner,1,6,yes,no,142.60303870763877
HBMLY2HA,Lavender & Lace Aesthetics and Wellness,29464,"Mt Pleasant, SC 29464, USA",32.823486,-79.852081,mckenzie@lavenderandlacechs.com,mckenzie@lavenderandlacechs.com,8439622999,8432351060,1707 Cultivation Ln,Mount Pleasant,SC,29466,US,1037 Chuck Dawley Blvd,D-210b,Mount Pleasant,SC,US,29464,https://www.lavenderandlacechs.com/,no,partner,1,6,no,no,142.60303870763877
HZB5BAUF,Soulshine Aesthetics,29464,"Mt Pleasant, SC 29464, USA",32.823486,-79.852081,soulshineaesthetics.chs@gmail.com,soulshineaesthetics.chs@gmail.com,8436969954,8436969954,982 Scotland Dr,Mt. Pleasant,SC,29464,US,664 Long Point Rd,Unit D,Mt. Pleasant,SC,US,29464,https://Www.soulshineaesthetics.com,no,partner,1,6,yes,no,142.60303870763877
HJJWF8FZ,Island Park Dermatology,29492,"Cainhoy, SC 29492, USA",32.926647,-79.885681,cynthia@islandparkderm.com,cynthia@islandparkderm.com,8439904511,8439904511,109 River Landing Drive,Daniel Island,SC,29492,US,109 River Landing Drive,Suite 400,Daniel Island,SC,US,29492,https://islandparkderm.com/,no,partner,1,6,no,no,147.0498363825746
A9UJAYMT,The Look and Co,29492,"Cainhoy, SC 29492, USA",32.926647,-79.885681,thelookandco@gmail.com,thelookandco@gmail.com,8435445710,8435445710,1031 Chuck Dawley Bvld,Mount Pleasant,SC,29492,US,1031 Chuck Dawley Bvld,#4,Mount Pleasant,SC,US,29492,https://www.thelookandco.com/,no,partner,1,6,yes,no,147.0498363825746
5TM6F9HJ,Southern Grace Precision & Aesthetics,29466,"Mt Pleasant, SC 29466, USA",32.874702,-79.796051,help@southerngracepa.com,help@southerngracepa.com,8549998300,8549998300,3520 Park Avenue Blvd.,Mt Pleasant,SC,29466,US,3520 Park Avenue Blvd.,Suite 105,Mt Pleasant,SC,US,29466,https://southerngracepa.com/,no,partner,1,6,no,no,150.16714148729102
BRCNJ7FD,MD4VITALITY,29576,"Murrells Inlet, SC 29576, USA",33.566559,-79.053207,Services@mdforvitality.com,Services@mdforvitality.com,8439570742,8439570742,109 Eden Ct,Murrells Inlet,SC,29576,US,109 Eden Ct,,Murrells Inlet,SC,US,29576,http://www.mdforvitality.com/,no,no_tier,0,99,no,no,119.47313031954354
36TNJB8N,Dunes Medical Solutions Spa,29577,"Myrtle Beach, SC 29577, USA",33.707039,-78.894875,dunesmedspa@gmail.com,dunesmedspa@gmail.com,8434504429,8434504429,4710 Oleander Dr,Myrtle Beach,SC,29577,US,4710 Oleander Drive,,Myrtle Beach,SC,US,29577,http://dunesmedspa.com/,no,partner,1,6,no,no,140.89387938402692
YHUXWTMR,Cosmo MD PC,11747,"1 Arrow Wood Lane, Melville, 11747, NY, US",40.8027,-73.411369,mrspatilz@gmail.com,MRSPATILZ@GMAIL.COM,,,1 Arrowwood Ln,Melville,NY,11747,US,1 Arrow Wood Lane,,Melville,NY,US,11747,https://cosmomdspa.com/,no,partner,1,7,no,no,45.79374784686373
FBF44ZP5,Mariwalla Dermatology,11795,"West Islip, NY 11795, USA",40.711159,-73.306023,kavita.mariwalla@gmail.com,kavita.mariwalla@gmail.com,6316653376,6316653376,1253 Montauk Highway,West Islip,NY,11795,US,1253 Montauk Highway,,West Islip,NY,US,11795,http://www.mariwalladermatology.com,no,bronze,2,5,yes,no,52.98793205133212
NM3N7MW6,Isavela Pace Medical Aesthetics,10709,"Eastchester, NY 10709, USA",40.954639,-73.809555,isavela@isavelapacednp.com,isavela@isavelapacednp.com,9142271371,9142271371,440 White Plains Rd,Eastchester,NY,10709,US,440 White Plains Rd,2nd Floor,Eastchester,NY,US,10709,https://www.isavelapacednp.com/,no,partner,1,6,no,no,57.487487976709545
J6Q4JVBQ,GC Glam Inc,11554,"East Meadow, NY 11554, USA",40.71796,-73.55352,glambygee1@gmail.com,glambygee1@gmail.com,5162800990,5162800990,591 E Meadow Ave,East Meadow ,NY,11554,US,591 E Meadows Ave,,East Meadows,NY,US,11554,https://www.gcglamny.com/,no,partner,1,7,yes,no,59.65266570763059
37T9FCGD,Smooth Aesthetics By Maria Dovale,11501,"Mineola, NY 11501, USA",40.747665,-73.638901,dovale24@gmail.com,Dovale24@gmail.com,5163986970,5163986970,173 Mineola Blvd,Mineola,NY,11501,US,173 Mineola Blvd,,Mineola,NY,US,11501,https://www.instagram.com/smoothaestheticsmd,no,bronze,3,5,yes,no,60.95777709793553
UPHMVY9Y,"Epoch Dermatology, PLLC",11530,"Garden City, NY 11530, USA",40.721798,-73.647736,nlee@epochdermatology.com,nlee@epochdermatology.com,5165060800,8143975121,520 Franklin Ave,Garden City,NY,11530,US,520 Franklin Ave,Suite 211,Garden City,NY,US,11530,https://www.instagram.com/epoch.derm/,no,bronze,3,5,yes,no,63.69736140214853
D922WZBK,"Mara Weinstein Velez, MD",14620,"Brighton, NY 14620, USA",43.130196,-77.602058,drmaraderm@gmail.com,drmaraderm@gmail.com,5852757546,5852757546,40 Celebration Drive,Rochester,NY,14620,US,40 Celebration Drive,,Rochester,NY,US,14620,https://linktr.ee/drmaraweinstein,no,partner,1,7,no,no,2.9848181622802907
Q4P0TE9L,Thrive 4 Health and Beauty Center,14086,"Lancaster, NY 14086, USA",42.898235,-78.634201,thrive4healthcenter@gmail.com,thrive4healthcenter@gmail.com,7163833309,7163833309,5300 Broadway St,LANCASTER,NY,14086,US,5300 Broadway St,,LANCASTER,NY,US,14086,https://thrivehealthwny.com/,no,no_tier,0,99,no,no,88.15810450724348
WHBEBNAW,"Vision Source of Mt Olive, LLC",07828,"Budd Lake, NJ 07828, USA",40.890297,-74.745415,drsiegel@visionsourcemtolive.com,drsiegel@visionsourcemtolive.com,8559482020,8559482020,135 Route 46,Budd Lake,NJ,07828,US,135 Route 46,Unit E,Budd Lake,NJ,US,07828,https://visionsourcemtolive.com/,no,partner,1,6,no,no,345.57031863109023
xJBlRPv9,Revive Medical Group,29582,"North Myrtle Beach, SC 29582, USA",33.856388,-78.600151,info@revivemedgroup.com,info@revivemedgroup.com,8432999000,8432999000,PO Box 1493,Loris,SC,29569,US,1016 Second Ave North,Suite 203F,North Myrtle Beach,SC,US,29582,https://www.revivemedgroup.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18352715662475210151,no,partner,1,6,no,no,135.41096067583285
4RZ8S72K,Vitainfuse Therapy & Spa,30083,"Stone Mountain, GA 30083, USA",33.79948,-84.190987,apindling@gmail.com,apindling@gmail.com,6784883902,6784883902,1376 greenridge avenue,Lithonia,GA,30058,US,6254 Memorial Drive,Suite F,Stone Mountain,GA,US,30083,https://www.vitainfusetherapy.com/,no,partner,1,7,no,no,119.03538151050184
5BLHM6A8,"Jeffrey B. Wise, M.D., LLC",07470,"Wayne, NJ 07470, USA",40.941151,-74.253143,anthony@drwise.com,anthony@drwise.com,9733051400,9733051400,1680 State Route 23,Wayne,NJ,07470,US,1680 Route 23,Suite 120,Wayne,NJ,US,07470,https://www.drwise.com/procedures/medical-spa/alumiermd-facial/,no,partner,1,6,no,no,7.168225168848228
GKPVT5H8,Aesthetic Center of New Jersey,07417,"Franklin Lakes, NJ 07417, USA",41.013382,-74.206192,accounts@aestheticcenternj.com,accounts@aestheticcenternj.com,2014250825,2014250825,794 Franklin Ave,Franklin Lakes,NJ,07417,US,794 Franklin Ave,,Franklin Lakes,NJ,US,07417,,no,no_tier,0,99,no,no,10.852384967785076
J7Z8KK2D,Pompton Eye and Vision Care,07045,"Montville, NJ 07045, USA",40.913898,-74.376343,PEVCJF@OUTLOOK.COM,PEVCJF@OUTLOOK.COM,9738357000,9738357000,170 CHANGEBRIDGE ROAD,Montville,NJ,07045,US,170 CHANGEBRIDGE ROAD,b5,Montville,NJ,US,07045,http://www.pomptoneye.com/,no,partner,1,6,no,no,17.09721465956437
P9RX99H6,theMEDibar,10954,"Bardonia, NY 10954, USA",41.099125,-74.012383,yoni.themedibar@gmail.com,Yoni.themedibar@gmail.com,8458257756,8458257756,786 Washburn St,Teaneck,NJ,07666,US,78 S Middletown Rd,,Naunet,NY,US,10954,https://themedibar.com/,no,partner,1,6,no,no,24.134621407600065
EY3IBSZD,PeakSight Family Eyecare,37863,"Sevierville, TN 37863, USA",35.797443,-83.56031,darionhornerod@gmail.com,darionhornerod@gmail.com,8654280959,8654280959,2541 Sand Pike Boulevard,Pigeon Forge,TN,37863,US,2541 Sand Pike Boulevard,,Pigeon Forge,TN,US,37863,,no,no_tier,0,99,no,no,37.652890048749946
2BUBRUZZ,"Advanced Dermatology & Skin Surgery, PA",28803,"Biltmore Forest, NC 28803, USA",35.567142,-82.543762,chensley@adssnc.com,Chensley@adssnc.com,8282744880,8282744880,16 Medical Park Dr,Asheville,NC,28803,US,16 Medical Park Dr,,Asheville,NC,US,28803,,no,partner,1,6,yes,no,132.10484947453276
9GLPXZX9,"Blue Rose Eye Care, PA",29617,"Greenville, SC 29617, USA",34.92625,-82.464447,wrgillen@gmail.com,wrgillen@gmail.com,8642460964,8642460964,2304 W Parker Rd,Greenville,SC,29617,US,2304 W Parker Rd,,Greenville ,SC,US,29617,https://www.blueroseeyecare.com/,no,no_tier,0,99,no,no,175.5296652872154
MR4YF6NB,Key Optique,30506,"Gainesville, GA 30506, USA",34.33522,-83.910896,keyoptique@gmail.com,keyoptique@gmail.com,7064302020,7064302020,3296 Thompson Bridge Road,Gainseville,GA,30506,US,3296 Thompson Bridge Road,,Gainseville,GA,US,30506,https://key-optique.com/,no,partner,1,6,yes,no,181.2559194957513
ZXQY8BKZ,Longstreet Clinic,30566,"Oakwood, GA 30566, USA",34.229279,-83.895004,susan.hebert@longstreetclinic.com,susan.hebert@longstreetclinic.com,7707181122,7707181122,4222 Fairbanks Dr,Oakwood,GA,30566,US,4222 Fairbanks Drive,,Oakwood,GA,US,30566,http://longstreetclinic.com/,no,bronze,2,5,no,no,193.0497371999803
EQF8F4CC,DRIPBaR Brooksville,34613,"Brooksville, FL 34613, USA",28.576038,-82.594307,christi.west@thedripbar.com,christi.west@thedripbar.com,3527223442,3527223442,9307 Merlot Cir,Seffner,FL,33584,US,13136 Cortez Blvd,,Brooksville,FL,US,34613,,no,partner,1,6,no,no,263.62754051840733
GYZU8M8P,Bibiana's Medical Concierge & IV Lounge,32960,"Vero Beach, FL 32960, USA",27.644508,-80.404831,bibianasmedical@outlook.com,bibianasmedical@outlook.com,7725843873,7725843873,1414 16th Street,Vero Beach,FL,32960,US,1414 16th Street,,Vero Beach,FL,US,32960,https://bibianas.com/,no,partner,1,7,no,no,46.97740258958429
F4EUBYTM,Spa Sydell Integrative Aesthetics,30076,"Roswell, GA 30076, USA",34.056702,-84.343689,ldavis@spasydell.com,ldavis@spasydell.com,4042557727,4042557727,4000 Northfield Way,Roswell,GA,30076,US,4000 Northfield Way,Suite 400,Roswell,GA,US,30076,https://www.spasydell.com/,no,partner,1,6,yes,no,88.02246552067842
qDrilzfo,Peonies Aesthetics & Wellness Solutions,30076,"Roswell, GA 30076, USA",34.056702,-84.343689,peoniesaesthetics@gmail.com,peoniesaesthetics@gmail.com,4049046451,4049046451,980 Birmingham Rd,Roswell,GA,30004,US,500 Sun Valley Drive,Suite E1,Roswell,GA,US,30076,https://peoniesaesthetics.com/,no,no_tier,0,99,no,no,88.02246552067842
OXBkYmmH,Alex Schuetz Aesthetics,30009 ,"Alpharetta, GA 30009, USA",34.071655,-84.306862,alex@alexschuetzaesthetics.com,alex@alexschuetzaesthetics.com,7706349993,7706349993,6860 Lullwater Rd,Cumming,GA,30040,US,282 S Main Street,Suite D,Alpharetta,GA,US,30009 ,https://alexschuetzaesthetics.com/,no,partner,1,6,yes,no,88.11216502670919
npZmWgGw,B.Spectacled ,30009,"Milton, GA 30009, USA",34.071655,-84.306862,derreckn@gmail.com,brittanynassar@gmail.com,6788941650,6788941650,745 Lake Mist Cove,Milton,GA,30004,US,50 Canton St,Suite 112,Alpharetta,GA,US,30009,https://b-spectacled.com/,no,no_tier,0,99,yes,no,88.11216502670919
HMPAF7LW,Buket Aesthetics & Wellness,30009,"501 south main street, suite 202, alpharetta, 30009, GA, US",34.06657,-84.307602,btinocofnp@gmail.com,btinocofnp@gmail.com,,,4795 Allison drive,sugar hill,GA,30518,US,501 south main street,suite 202,alpharetta,GA,US,30009,,no,partner,1,6,no,no,88.57606288558628
K9SPXB62,Lotus Vision,30005,"3400 Old Milton Pkwy, Unit 520, Alpharetta, 30005, GA, US",34.070133,-84.262939,paula@lotusvision.com,paula@lotusvision.com,,,3400A Old Milton Parkway,Alpharetta,GA,30005,US,3400 Old Milton Pkwy,Unit 520,Alpharetta,GA,US,30005,https://www.lotusvision.com/,no,partner,1,6,yes,no,90.26872545201252
T4D9JQT4,Danna Lux Medspa,30022,"Johns Creek, GA 30022, USA",34.029613,-84.238419,dannaluxmedspa@gmail.com,dannaluxmedspa@gmail.com,6785787389,6785787389,5755 Northpoint Parkway,Alpharetta,GA,30022,US,"5755 Northpoint Parkway, Suite 82 office 3",,Alpharetta,GA,US,30022,,no,no_tier,0,99,no,no,95.2959349335708
DRYKK7Y9,Christus Trinity Clinic,75701,"Tyler, TX 75701, USA",32.324387,-95.299797,sedina.bunch@christushealth.org,sedina.bunch@christushealth.org,9036068888,9036068888,909 E Southeast Loop 323,Tyler,TX,75701,US,3200 Troup Hwy Suite 240,,Tyler,TX,US,75701,https://www.cosmeticsurgerytyler.com/,no,partner,1,6,no,no,2.9905543703492103
ATwPQnFl,Riverside Family Eye Care,33905,"Tice, FL 33905, USA",26.663792,-81.818039,drbrittany@riversidefamilyeyecare.com,drbrittany@riversidefamilyeyecare.com,2395002020,2395002020,11841 Palm Beach Blvd,Fort Myers,FL,33905,US,11841 Palm Beach Blvd,Unit 117,Fort Myers,FL,US,33905,www.RiversideFamilyEyeCare.com,no,partner,1,6,yes,no,4.931523217946131
VRCHHBVA,Perfect10 Aesthetic,33990,"Cape Coral, FL 33990, USA",26.627279,-81.942574,armeros0429@gmail.com,armeros0429@gmail.com,2394622766,2394622766,2019 Nw 41st place,Cape Coral,FL,33993,US,2301 Del Prado Blvd S #180,,Cape Coral,FL,US,33990,https://perfect10x.com/,no,partner,1,6,yes,no,8.292031050502963
6M56YCVC,Hideout Boutique,33907,"Fort Myers, FL 33907, USA",26.558823,-81.871605,hideoutboutique@gmail.com,hideoutboutique@gmail.com,2399360758,2399360758,1342 Colonial Drive,Fort Meyers,FL,33907,US,1342 Colonial Drive,Suite H58,Fort Meyers,FL,US,33907,http://hideoutboutique.com,no,partner,1,6,no,no,9.195152518583964
XB3L5BMT,Honest Aesthetics,33919,"Fort Myers, FL 33919, USA",26.554522,-81.898911,kristin@honestfl.com,kristin@honestfl.com,2398260551,2398260551,6801 Danah Ct,Fort Myers,FL,33908,US,13141 McGregor Boulevard,,Fort Myers,FL,US,33919,https://www.honestfl.com/,no,partner,1,6,yes,no,10.33667718536412
8DLXDN7Y,NewU Wellness,33912,"Fort Myers, FL 33912, USA",26.527349,-81.833366,pharmvp@yahoo.com,pharmvp@yahoo.com,2397892184,2397892184,6846 International Center BLVD,Fort Myers,FL,33912,US,14090 Metropolis Ave,#102,FT Myers,FL,US,33912,https://www.newuwellness-swfl.com/,no,partner,1,7,yes,no,12.91516540777479
Z2FEM95Y,Lulu's Beauty Lounge,34134,"Barefoot Beach, FL 34134, USA",26.339851,-81.833366,lulusbeautylounge@gmail.com,lulusbeautylounge@gmail.com,2394986245,2394986245,26251 South Tamiami Trail,Bonita Springs,FL,34134,US,26251 South Tamiami Trail,Suite 3,Bonita Springs,FL,US,34134,https://my-site-102861.square.site/,no,partner,1,6,no,no,33.58694178684379
S6NWQDJS,Wakefield Face & Body,10466,"Bronx, NY 10466, USA",40.888741,-73.847786,iualozie@yahoo.com,iualozie@yahoo.com,7183255466,7183255466,1825 Nereid Avenue,Bronx,NY,10466,US,1825 Nereid Avenue,,Bronx,NY,US,10466,https://www.instagram.https://www.instagram.com/wakefieldfaceandbody?igshid=YTQwZjQ0NmI0OA%3D%3D&utm_source=qrcom/wakefieldfaceandbody?igshid=YTQwZjQ0NmI0OA%3D%3D&utm_source=qr,no,partner,1,6,no,no,17.50992911760436
CeFfyKlA,European Beauty by B,11572,"Oceanside, NY 11572, USA",40.631145,-73.635963,krutkab@yahoo.com,krutkab@yahoo.com,8562783694,8562783694,8 Wexford Ln,Oceanside,NY,11572,US,3247 Long Beach Rd,,Oceanside,NY,US,11572,http://www.europeanbeautybyb.com/,no,no_tier,0,99,no,no,10.633668636153104
YJRYZLW3,Merrick Avenue Optometry,11566,"North Merrick, NY 11566, USA",40.648811,-73.55352,nroptometry@gmail.com,nroptometry@gmail.com,5162000241,5162000241,30 Merrick Ave,N Merrick,NY,11566,US,30 Merrick Ave,,North Merrick,NY,US,11566,https://www.merrickaveoptometry.com/,no,partner,1,6,yes,no,11.023870445060584
NMG9VCM2,Rejuvenate Laser & MedSpa,11710,"Bellmore, NY 11710, USA",40.665138,-73.529961,redz7629@aol.com,redz7629@aol.com,5168095835,5168095835,2876 Merrick Rd,Bellmore,NY,11710,US,2876 Merrick Rd,,Bellmore,NY,US,11710,https://www.vagaro.com/us03/rejuvenatelasermedspa,no,partner,1,6,no,no,11.150438693406477
Q67EBRJY,Forever Young Skin Studio,07924,"Bernardsville, NJ 07924, USA",40.729576,-74.581474,fysstudio@aol.com,fysstudio@aol.com,9738977122,9738977122,9 Brushwood Dr,Bernardsville,NJ,07924,US,9 Brushwood Drive,,Bernardsville,NJ,US,07924,,no,partner,1,6,yes,no,248.68050653380504
8MELRMJW,Rochelle Aesthetics,30328,"Atlanta, GA 30328, USA",33.925301,-84.385742,info@rochelleaesthetics.com,info@rochelleaesthetics.com,6786533192,6786533192,7305 Cardigan Circle,Atlanta,GA,30328,US,5825 Glendrige Dr,Bld #1 Suite 212,Atlanta,GA,US,30328,,no,partner,1,6,no,no,15.462539268927154
OPPN7K25,URSKIN MED SPA ATL LLC,30328,"Sandy Springs, GA 30328, USA",33.925301,-84.385742,Info@urskinmedspa.com,caisanhai@yahoo.com,4707480515,4707480515,1250 Lake Crest Ter,Roswell,GA,30075,US,6601 Roswell Rd,Suite 6597-F,Sandy springs,GA,US,30328,URSKINMESPA.com,no,no_tier,0,99,no,no,15.462539268927154
YG57RJF3,Skin Beauty By Becca,30328,"Sandy Springs, GA 30328, USA",33.925301,-84.385742,skinbeautybybecca@gmail.com,skinbeautybybecca@gmail.com,8433453953,8433453953,1377 Dresden Dr NE,Brookhaven,GA,30319,US,6690 Roswell Rd,Suite 404 / Salon 7,Sandy Springs,GA,US,30328,https://skinbeautybybecca.com/,no,partner,1,6,yes,no,15.462539268927154
PY9ZK67U,Savvy Skincare,30328,"Atlanta, GA 30328, USA",33.925301,-84.385742,savvyskincare@gmail.com,savvyskincare@gmail.com,7708431632,7708431632,6111 Peachtree Dunwoody Rd,Atlanta,GA,30328,US,6111 Peachtree Dunwoody Rd,building F-201,Atlanta,GA,US,30328,https://www.savvyskincareatl.com/,no,partner,1,6,yes,no,15.462539268927154
DHV9YBWN,Aesthetics of Atlanta,30328,"Sandy Springs, GA 30328, USA",33.925301,-84.385742,atlantaaesthetician@gmail.com,atlantaaesthetician@gmail.com,6787908354,6787908354,6160 Peachtree Dunwoody Rd ,Atlanta,GA,30328,US,6160 Peachtree Dunwoody Rd,Suite A105,Atlanta,GA,US,30328,https://www.atlantaaesthetician.com/,no,partner,1,7,yes,no,15.462539268927154
PFX7JSR5,Modern Family Medicine,30096,"Duluth, GA 30096, USA",33.981213,-84.154068,modernfminc@gmail.com,modernfminc@gmail.com,7707715115,7707715115,3460 Summit Ridge Parkway,Duluth,GA,30096,US,3460 Summit Ridge Pkwy,,Duluth,GA,US,30096,https://www.modernfammed.com/,no,partner,1,7,no,no,16.435312319703957
87TAVWIE,Karols Beauty Spa,30071,"Peachtree Corners, GA 30071, USA",33.939751,-84.217339,karolsbeautyspa@gmail.com,karolsbeautyspa@gmail.com,4043124648,4043124648,1360 mountain lake drive,Auburn,GA,30011,US,5895 Jimmy Carter Blvd, Ste C, Norcross,GA,US,30071,,no,no_tier,0,99,no,no,16.51151952585448
RFZRFTUH,City Pretty LLC,30341,"Chamblee, GA 30341, USA",33.899204,-84.301605,rickmsmith@gmail.com,rickmsmith@gmail.com,9018268337,9018268337,3580 Pierce Dr NE,Atlant,GA,30341,US,3580 Pierce Dr NE,STE 110,Atlanta,GA,US,30341,http://www.citypretty.com/,no,partner,1,6,no,no,19.524257169132483
AP979L7J,"Taylor Leigh Duncan, FNP, PC dba LUM aesthetics & skincare",30517,"Braselton, GA 30517, USA",34.141132,-83.794258,info@lum-aesthetics.com,info@lum-aesthetics.com,7066217133,7066217133,3740 Village Way,Braselton,GA,30517,US,3740 Village Way,Suite C,Braselton,GA,US,30517,https://lum-aesthetics.com/,no,no_tier,0,99,no,no,43.46352972988118
