name,address_line_1,address_line_2,city,state,zip,location,customer_class,loyalty,grade,national_account,national_account_id,phone,website,latitude,longitude
Massage Envy - Old Town,"5500 Greenville Ave., Ste. #201",,Dallas,TX,75206,"5500 Greenville Ave., Ste. #201, Dallas, TX 75206",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,32.85201,-96.76914
Massage Envy - Preston & Forest - 50-034,"11930 Preston Rd., #150",,Dallas,TX,75230,"11930 Preston Rd., #150, Dallas, TX 75230",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,32.911382,-96.802593
Massage Envy - Preston Forest,11930 Preston Rd,Suite 150,Dallas,TX,75230,"11930 Preston Rd, Dallas, TX 75230",MECLASS,NONE,None,Massage Envy Franchising,11041861,,,32.911431,-96.802907
Massage Envy - Uptown At West Village -,3699 Mckinney Ave,Ste 104,Dallas,TX,75204,"3699 Mckinney Ave, Dallas, Tx 75204",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,32.808291,-96.797344
Prive Aesthetics,6417 Hillcrest Ave,,Dallas,TX,75205,"6417 Hillcrest Ave, Dallas, TX 75205",DOCTOR,NONE,U,,,(817) 739-6640,,32.844479,-96.78753
Re-Gen & Aesthetics Concierge of Texas LLC,5944 Luther Ln,Ste 915,Dallas,TX,75225,"5944 Luther Ln, Dallas, TX 75225",MEDICALSPA,GOLD,B,,,,,32.863248,-96.810323
SkinSpirit - Preston/Royal,5959 Royal Ln,Ste 530,Dallas,TX,75230,"5959 Royal Ln, Dallas, TX 75230",DOCTOR,NONE,E,SkinSpirit National Account,11038393,,,32.895211,-96.804581
"SkinSpirit - West Village (Dallas, TX)",3636 McKinney Ave,#170,Dallas,TX,75204,"3636 McKinney Ave, Dallas, TX 75204",MEDICALSPA,NONE,D,SkinSpirit National Account,11038393,,,32.807319,-96.796633
Regenerate Stem Cell Center,800 W Hwy 290,Bldg. F,Dripping Springs,TX,78620,"800 W Hwy 290, Dripping Springs, TX 78620",MEDICALSPA,NONE,D,,,,,30.19372,-98.099158
Massage Envy - El Paso East,1886 Joe Battle Blvd.,,El Paso,TX,79936,"1886 Joe Battle Blvd., El Paso, TX 79936",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,31.759753,-106.265044
Massage Envy - El Paso West,7500 N. Mesa Street,Suite 207,El Paso,TX,79912,"7500 N. Mesa Street, El Paso, TX 79912",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,31.838213,-106.563247
Massage Envy - El Paso at theFountains,8889 Gateway Blvd W.,Suite 500,El Paso,TX,79925,"8889 Gateway Blvd W., El Paso, TX 79925",MECLASS,NONE,C,Massage Envy Franchising,11041861,,,31.770527,-106.371791
Restore Hyper Wellness - El Paso (TX079),6801 N Mesa St.,Ste. B-6-7,El Paso,TX,79912,"6801 N Mesa St., El Paso, TX 79912",DOCTOR,NONE,D,Restore Hyper Wellness - Parent Account,11061787,(915) 478-8162,,31.83399,-106.545833
Massage Envy - Glade Parks,2901 Rio Grande Blvd. STE 100,,Euless,TX,76039,"2901 Rio Grande Blvd. STE 100, Euless, TX 76039",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,32.877969,-97.100486
Aesthetics 2AT,5801 Long Prairie Rd,Ste 600 Ste 16,Flower Mound,TX,75028,"5801 Long Prairie Rd, Flower Mound, TX 75028",MEDICALSPA,NONE,U,,,(469) 777-9871,,33.06489,-97.080156
Massage Envy - Spa-Flower Mound,2500 Cross Timbers Rd.,Ste 130,Flower Mound,TX,75028,"2500 Cross Timbers Rd., Flower Mound, TX 75028",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,33.036,-97.067281
Massage Envy - Alliance Town Center,3100 Texas Sage Trail,,Fort Worth,TX,76177,"3100 Texas Sage Trail, Fort Worth, TX 76177",MECLASS,NONE,B,Massage Envy Franchising,11041861,,,32.911867,-97.311549
Massage Envy - Ft. Worth Hulen,3000 S Hulen St,Ste 153,Fort Worth,TX,76109,"3000 S Hulen St, Fort Worth, TX 76109",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,32.705836,-97.390322
Massage Envy - Montgomery Plaza,2600 W. 7th Street,,Fort Worth,TX,76107,"2600 W. 7th Street, Fort Worth , TX 76107",MECLASS,NONE,B,Massage Envy Franchising,11041861,,,32.752123,-97.352804
Sage Advanced Aesthetics,6351 Oakmont Boulevard,Suite 115,Fort Worth,TX,76132,"6351 Oakmont Boulevard, Fort Worth, TX 76132",MEDICALSPA,NONE,D,,,,https://www.vagaro.com/us04/sageadvancedaesthetics,32.662532,-97.406641
"Lonestar Wellness and Aesthetics, PLLC",1328 S State Hwy 16,Suite 100,Fredericksburg,TX,78624,"1328 S State Hwy 16, Fredericksburg, TX 78624",MEDICALSPA,NONE,N,,,(325) 340-2572,,30.252227,-98.894211
Isla Skin and Wellness,4770 Eldorado Pkwy,"Ste 500, Rm 262",Frisco,TX,75034,"4770 Eldorado Pkwy, Frisco, TX 75034",MEDICALSPA,NONE,N,,,,,33.176527,-96.845988
Massage Envy - Frisco North,"5105 Eldorado Parkway, Ste 100",,Frisco,TX,75033,"5105 Eldorado Parkway, Ste 100, Frisco, TX 75033",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,33.174515,-96.842099
Massage Envy - Stonebriar,3685 Preston Rd.,Ste 159,Frisco,TX,75034,"3685 Preston Rd., Frisco, Tx 75034",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,33.110207,-96.807595
Restore Hyper Wellness - Frisco (TX011),3411 Preston Rd.,Ste 1,Frisco,TX,75034,"3411 Preston Rd., Frisco, TX 75034",DOCTOR,NONE,U,Restore Hyper Wellness - Parent Account,11061787,(972) 987-5040,,33.107416,-96.807427
Massage Envy - Parkwood,"5636 N. Tarrant Pkwy., #116",,Ft. Worth,TX,76137,"5636 N. Tarrant Pkwy., #116, Ft. Worth, TX 76137",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,32.894104,-97.264256
Helix Biowellness,2424 Mechaninc St,,Galveston,TX,77550,"2424 Mechaninc St, Galveston, TX 77550",MEDICALSPA,NONE,E,,,(409) 261-7750,,29.305776,-94.796201
Massage Envy - Firewheel Market,4430 Lavon Drive,Suite 310,Garland,TX,75040,"4430 Lavon Drive, Garland, TX 75040",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,32.957285,-96.615636
Professional Aesthetics/Online SkinCare,461 Oak St,Ste B,Graham,TX,76450,"461 Oak St, Graham, TX 76450",WHOLESALE,NONE,U,,,,,33.107129,-98.591079
Massage Envy - South 360,"5232 South State Highway 360, Suite 610",,Grand Prairie,TX,75052,"5232 South State Highway 360, Suite 610, Grand Prairie, TX 75052",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,32.663465,-97.064028
Massage Envy - Harker Heights,300 East Central Texas Expressway,Suite 200,Harker Heights,TX,76548,"300 East Central Texas Expressway, Harker Heights, TX 76548",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,31.071136,-97.661212
Esthetic Therapy,110 Meyerland Plaza Mall,Ste 13,Houston,TX,77096,"110 Meyerland Plaza Mall, Houston, TX 77096",WHOLESALE,NONE,E,,,(504) 385-7400,,29.686686,-95.462016
Evolve Salon Houston,4059 Westheimer Rd,,Houston,TX,77027,"4059 Westheimer Rd, Houston, Tx 77027",WHOLESALE,NONE,N,,,(813) 390-2182,,29.741463,-95.44722
Glowgetter Medspa & Wellness,9660 Katy Fwy,Ste 210,Houston,TX,77055,"9660 Katy Fwy, Houston, TX 77055",MEDICALSPA,NONE,N,,,(432) 889-4425,https://www.instagram.com/glowgetter_medspa/,29.786787,-95.530821
Lemon Peel Facial,3730 Kirby Dr,Ste 930,Houston,TX,77098,"3730 KIRBY DR, Houston, TX 77098",MEDICALSPA,NONE,U,,,,,29.733118,-95.419327
MASSAGE ENVY - Tanglewood - 05-0049,5885 San Felipe St,,Houston,TX,77057,"5885 San Felipe St, Houston, TX 77057",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,29.749067,-95.484253
Massage Envy - 43rd And Ella - 05-0618,1210 W 43rd Ste 200,,Houston,TX,77018,"1210 W 43rd Ste 200, Houston, Tx 77018",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,29.82888,-95.43041
Massage Envy - Bunker Hills,9758 Katy Fwy,Ste 700,Houston,TX,77055,"9758 Katy Fwy, Houston, TX 77055",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,29.785664,-95.533473
Massage Envy - Champions,6915 FM 1960 Rd W,Ste 11,Houston,TX,77069,"6915 FM 1960 Rd W, Houston, TX 77069",MECLASS,NONE,U,Massage Envy Franchising,11041861,,,29.969645,-95.530254
Massage Envy - Copperfield - 05-0106,7039 Highway 6 North,,Houston,TX,77095,"7039 Highway 6 North, Houston, TX 77095",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,29.879759,-95.646969
Massage Envy - Katy - 05-0040,19720 Katy Freeway,,Houston,TX,77094,"19720 Katy Freeway, Houston, Tx 77094",MECLASS,NONE,C,Massage Envy Franchising,11041861,,,29.786063,-95.713682
Massage Envy - Meyerland - 05-0260,190 Meyerland Plaza,,Houston,TX,77096,"190 Meyerland Plaza, Houston, Tx 77096",MECLASS,NONE,U,Massage Envy Franchising,11041861,,,29.68568,-95.463996
Massage Envy - River Oaks - 05-0036,1005 Waugh Drive,Suite G,Houston,TX,77019,"1005 Waugh Drive, Houston, TX 77019",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,29.756452,-95.397701
Peak Health and Aesthetics,11700 Louetta Rd,Ste A,Houston,TX,77070,"11700 Louetta Rd, Houston, TX 77070",MEDICALSPA,NONE,N,,,(713) 936-9750,https://peakhealthtexas.com/,29.997104,-95.596032
Restore Hyper Wellness - West University (TX012),2715 Bissonnet St,Ste 140,Houston,TX,77005,"2715 Bissonnet St, Houston, TX 77005",DOCTOR,NONE,D,Restore Hyper Wellness - Parent Account,11061787,(281) 661-1957,,29.725152,-95.421386
Skin 101 Medical Spa,11300 Katy Fwy,Ste B-625,Houston,TX,77043,"11300 Katy Fwy, Houston, TX 77043",MEDICALSPA,NONE,U,,,,,29.785473,-95.582631
Skin Essentials Luxury Med Spa,11464 Space Center Blvd,,Houston,TX,77059,"11464 Space Center Blvd, Houston, TX 77059",MEDICALSPA,NONE,U,,,,,29.625902,-95.141552
SkinSpirit Essential - Houston,2401 Times Blvd,Ste 110,Houston,TX,77005,"2401 Times Blvd, Houston, TX 77005",DOCTOR,NONE,E,SkinSpirit National Account,11038393,,,29.716408,-95.415698
So-Hum Skin LLC,4001 Leeland St.,,Houston,TX,77023,"4001 Leeland St., Houston, TX 77023",MEDICALSPA,NONE,U,,,,,29.738305,-95.341809
VVMedesthetics Med Spa,12239 Queenston Blvd,Ste B,Houston,TX,77095,"12239 Queenston Blvd, Houston, TX 77095",MEDICALSPA,NONE,N,,,(281) 213-4519,https://www.vvmedestheticsusa.com/,29.946149,-95.674158
Velvet Couture Medspa,535 W 20th St,Suite 6,Houston,TX,77008,"535 W 20th St, Houston, TX 77008",MEDICALSPA,NONE,N,,,(346) 375-8965,https://www.velvetcoutourmedspa.com,29.804219,-95.407331
"Vera Pelle Esthetics, Inc.",2200 Edwards Street,Suite 305,Houston,TX,77007,"2200 Edwards Street, Houston, TX 77007",WHOLESALE,NONE,E,,,,,29.771132,-95.380733
Massage Envy - Hudson Oaks,100 S. Oakridge Drive,Suite 140,Hudson Oaks,TX,76087,"100 S. Oakridge Drive, Hudson Oaks, TX 76087",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,32.755465,-97.712055
Massage Envy - Atascocita - 05-0274,19250 W Lake Houston Pkwy,Ste A,Humble,TX,77346,"19250 W Lake Houston Pkwy, Humble, TX 77346",MECLASS,NONE,B,Massage Envy Franchising,11041861,,,30.001384,-95.162159
MB Spa & Aesthetics,Monee Burke,1109 University Ave,Huntsville,TX,77340,"Monee Burke, Huntsville, Tx 77340",MEDICALSPA,GOLD,B,,,(936) 439-6353,https://www.rejuvmb.com/,30.723396,-95.550278
Rxaesthetics Llc,602 West Bank,,Iowa Park,TX,76367,"602 West Bank, Iowa Park, TX 76367",MEDICALSPA,NONE,N,,,(940) 781-4118,,33.95352,-98.677314
Massage Envy - Las Colinas,"975 W John Carpenter Fwy, STE 112",,Irving,TX,75039,"975 W John Carpenter Fwy, STE 112, Irving, TX 75039",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,32.891204,-96.959017
Restore Hyper Wellness - Las Colinas (TX053),7601 MacArthur Blvd,Unit 190,Irving,TX,75063,"7601 MacArthur Blvd, Irving, TX 75063",DOCTOR,NONE,U,Restore Hyper Wellness - Parent Account,11061787,(469) 373-7455,,32.9098,-96.959492
Allay Med Spa,24510 Kingsland Blvd,,Katy,TX,77494,"24510 Kingsland Blvd, Katy, TX 77494",DOCTOR,NONE,N,,,(281) 394-2390,https://www.instagram.com/allay_medspa/,29.774079,-95.796377
Massage Envy - Cinco Ranch - 05-0117,23730 Westheimer Pkwy,Ste L,Katy,TX,77494,"23730 Westheimer Pkwy, Katy, Tx 77494",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,29.736432,-95.777064
Massage Envy - Fm1093 / Spring Green - 0,9550 Spring Green Blvd,Ste 420,Katy,TX,77494,"9550 Spring Green Blvd, Katy, Tx 77494",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,29.700565,-95.813012
Massage Envy - West Katy / Firethorne -,1708 Spring Green Blvd Ste 140,,Katy,TX,77494,"1708 Spring Green Blvd Ste 140, Katy, Tx 77494",MECLASS,NONE,U,Massage Envy Franchising,11041861,,,29.763009,-95.843791
Restore Hyper Wellness - Katy (TX014),23116 Cinco Ranch Blvd.,,Katy,TX,77494,"23116 Cinco Ranch Blvd., Katy, TX 77494",DOCTOR,NONE,U,Restore Hyper Wellness - Parent Account,11061787,(832) 390-0755,,29.744576,-95.769609
SkinSpirit Essential - Katy,23501 Cinco Ranch Blvd,Ste J110,Katy,TX,77494,"23501 Cinco Ranch Blvd, Katy, TX 77494",DOCTOR,NONE,U,SkinSpirit National Account,11038393,,,29.742424,-95.775537
Massage Envy - Kemah,243 Fm 2094,Suite Q,Kemah,TX,77565,"243 FM 2094, Kemah, TX 77565",MECLASS,NONE,C,Massage Envy Franchising,11041861,,,29.539142,-95.021697
O Young MD Laser and Medical Aesthetics,181 Chapman Dr,,Kerrville,TX,78028,"181 Chapman Dr, Kerrville, TX 78028",DOCTOR,NONE,B,,,,,30.031967,-99.139633
"Selah Skinhaus, PC",1001 Water Street,Suite D-100,Kerrville,TX,78028,"1001 Water Street, Kerrville, TX 78028",DOCTOR,NONE,N,,,(830) 315-2273,,30.041662,-99.137846
K.Rose Esthetics,1200 E Stan Schlueter Loop,Suite 102,Killeen,TX,76542,"1200 E Stan Schlueter Loop, Killeen, TX 76542",WHOLESALE,NONE,U,,,(253) 353-0732,https://kroseesthetics23.glossgenius.com/,31.072284,-97.738537
Massage Envy - Kingwood - 05-0132,724-b Kingwood Drive,,Kingwood,TX,77339,"724-b Kingwood Drive, Kingwood, Tx 77339",MECLASS,NONE,C,Massage Envy Franchising,11041861,,,30.049555,-95.245259
Massage Envy - Kyle Marketplace - 52-132,5401 S Fm 1626,,Kyle,TX,78640,"5401 S FM 1626, Kyle, TX 78640",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,30.015866,-97.862011
Plump Beauty Lab,10412 Spencer Highway,,La Porte,TX,77571,"10412 Spencer Highway, La Porte, TX 77571",MEDICALSPA,NONE,E,,,(346) 710-4022,https://www.plumpbeautylab.com,29.66421,-95.069761
Massage Envy - Bay Colony - 05-0460,2925 Gulf Fwy S,Ste E,League City,TX,77573,"2925 Gulf Fwy S, League City, Tx 77573",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,29.46729,-95.092937
Signature Aesthetics,201 St Joseph Ct,Ste 410,Liberty Hill,TX,78642,"201 St Joseph Ct, Liberty Hill, TX 78642",MEDICALSPA,NONE,D,,,,,30.664912,-97.922516
Get to the Point Wellness,803 E Fairmont Street,,Longview,TX,75601,"803 E Fairmont Street, Longview, TX 75601",MEDICALSPA,NONE,N,,,(903) 653-0214,,32.514111,-94.750828
Massage Envy - Longview,3088 N. Eastman Rd.,,Longview,TX,75605,"3088 N. Eastman Rd., Longview, TX 75605",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,32.549523,-94.727066
At Last Aesthetics,2204 Ithaca Ave.,Suite A,Lubbock,TX,79410,"2204 Ithaca Ave., Lubbock, TX 79410",MEDICALSPA,SILVER,N,,,(806) 329-8660,https://atlastaesthetics.com/,33.573479,-101.889234
Bella Mina Aeshtetics,3516 22nd Pl,,Lubbock,TX,79410,"3516 22nd Pl, Lubbock, TX 79410",DOCTOR,NONE,N,,,(806) 470-9931,,33.574411,-101.891893
Massage Envy - Lubbock - 42-0495,"4414 82nd St, STE 109",,Lubbock,TX,79424,"4414 82nd St, STE 109, Lubbock, TX 79424",MECLASS,NONE,U,Massage Envy Franchising,11041861,,,33.520706,-101.906016
Restore Hyper Wellness - Lubbock (TX009),7604 Milwaukee Ave.,Ste 300,Lubbock,TX,79424,"7604 Milwaukee Ave., Lubbock, TX 79424",DOCTOR,NONE,D,Restore Hyper Wellness - Parent Account,11061787,(806) 368-8660,,33.525463,-101.958078
Massage Envy - Magnolia/westwood Village,"6531 Fm 1488, Ste 309",,Magnolia,TX,77354,"6531 FM 1488, STE 309, Magnolia, TX 77354",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,30.221414,-95.564804
Massage Envy - Mansfield,1497 US Hwy 287,,Mansfield,TX,76063,"1497 US Hwy 287, Mansfield, TX 76063",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,32.548522,-97.108493
Infinity Family Clinic,7507 Masters Road,Suite B,Manvel,TX,77578,"7507 Masters Road, Manvel, TX 77578",MEDICALSPA,NONE,N,,,(281) 845-3301,https://www.infinityfamilyclinic.com,29.465674,-95.356666
Massage Envy - Las Fuentes,5800 N. 10th Street,Suite 160,McAllen,TX,78504,"5800 N. 10th Street, McAllen, TX 78504",MECLASS,NONE,U,Massage Envy Franchising,11041861,,,26.256669,-98.219675
Element Medical Aesthetics,7951 Collin McKinney Pkwy,"Suite 1500, STE 114",McKinney,TX,75050,"7951 Collin McKinney Pkwy, McKinney, TX 75050",MEDICALSPA,NONE,N,,,(972) 275-6167,,33.14009,-96.718483
Massage Envy - Craig Ranch,8950 State Highway 121 Suite 340,,McKinney,TX,75070,"8950 State Highway 121 Suite 340, McKinney, TX 75070",MECLASS,NONE,U,Massage Envy Franchising,11041861,,,33.126802,-96.732
Massage Envy - Eldorado Parkway,2890 Craig Dr. Suite #120,,McKinney,TX,75070,"2890 Craig Dr. Suite #120, McKinney, TX 75070",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,33.17461,-96.643442
Massage Envy - Mesquite Crossing,"1765 N. Town East Blvd., Ste. 155",,Mesquite,TX,75150,"1765 N. Town East Blvd., Ste. 155, Mesquite, TX 75150",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,32.811198,-96.626399
Massage Envy - Midland - 42-0626,3208 N Loop 250 W Ste 900,,Midland,TX,79707,"3208 N Loop 250 W Ste 900, Midland, Tx 79707",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,32.011178,-102.156929
L&M Aesthetics,9320 Hwy 6,Ste 500 Unit 116,Missouri City,TX,77459,"9320 Hwy 6, Missouri City, TX 77459",MEDICALSPA,NONE,N,,,(832) 499-0980,https://lmaestheticshtx.glossgenius.com/,29.58243,-95.571984
Massage Envy - Murphy,223 E Farm Road 544 Suite 801,,Murphy,TX,75094,"223 E Farm Road 544 Suite 801, Murphy, TX 75094",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,33.013213,-96.605963
Restore Murphy LLC (TX046),223 E Fm 544,Ste. 806,Murphy,TX,75094,"223 E FM 544, Murphy, TX 75094",DOCTOR,NONE,E,Restore Hyper Wellness - Parent Account,11061787,(972) 424-3229,,33.013103,-96.606664
Massage Envy - New Braunfels,1667 State Hwy 46 W,Ste 415,New Braunfels,TX,78132,"1667 State Hwy 46 W, New Braunfels, TX 78132",MECLASS,NONE,C,Massage Envy Franchising,11041861,,,29.715018,-98.160359
Our Secret Med Spa,950 Macedonia Dr,,New Waverly,TX,77358,"950 Macedonia Dr, New Waverly, TX 77358",MEDICALSPA,NONE,N,,,(936) 337-2456,https://oursecretmedspa.com/,30.544616,-95.480628
Revitalize Aesthetics,3417 Brentwood Dr,,Odessa,TX,79762,"3417 Brentwood Dr, Odessa, TX 79762",MEDICALSPA,NONE,U,,,,,31.878348,-102.349471
Regenesis Med Spa,1110 E Austin St.,,Paris,TX,75460,"1110 E Austin St., Paris, TX 75460",MEDICALSPA,NONE,U,,,(903) 737-1913,https://regenesismedspaptx.com/,33.658281,-95.544482
Massage Envy - Pasadena TX,5774 Fairmont Pkwy,,Pasadena,TX,77505,"5774 Fairmont Pkwy, Pasadena, Tx 77505",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,29.647893,-95.152716
Fresh Look by Eva,11960 Broadway St,Unit #420,Pearland,TX,77584,"11960 Broadway St, Pearland, TX 77584",MEDICALSPA,NONE,N,,,(832) 219-6672,https://www.freshlookbyeva.com/,29.554208,-95.404639
Massage Envy - East Pearland - 05-1259,2682 Pearland Pkwy,Ste 100,Pearland,TX,77581,"2682 Pearland Pkwy, Pearland, Tx 77581",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,29.558085,-95.262195
Massage Envy - Pearland - 05-0069,"2754 Smith Ranch Road, Suite 106",,Pearland,TX,77584,"2754 Smith Ranch Road, Suite 106, Pearland, TX 77584",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,29.55767,-95.384753
Sanova Dermatology Management,1601 E Pflugerville Pkwy,Ste 1201,Pflugerville,TX,78660,"1601 E Pflugerville Pkwy, Pflugerville, TX 78660",DOCTOR,NONE,N,Docs Dermatology,0012009790,(888) 414-3627,,30.455841,-97.606004
Corrective Skincare By Rachael,114 W Main,,Pilot Point,TX,76258,"114 W Main, Pilot Point, TX 76258",MEDICALSPA,GOLD,C,,,,,33.396836,-96.961282
Betty Faye Beauty Bar,715 Broadway St.,,Plainview,TX,79072,"715 Broadway St., Plainview, TX 79072",WHOLESALE,SILVER,C,,,,,34.187573,-101.703427
Massage Envy - Preston Park Village,"1900 Preston Road, Ste. 201",,Plano,TX,75093,"1900 Preston Road, Ste. 201, Plano, TX 75093",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,33.025325,-96.793428
Massage Envy Spring Creek & Hwy 75,6101 K Ave,ste 160,Plano,TX,75074,"6101 K Ave , Plano, TX 75074",MECLASS,NONE,U,Massage Envy Franchising,11041861,,,33.058511,-96.691632
Renue Boutique MedSpa,5048 Tennyson Pkwy,Ste 142,Plano,TX,75024,"5048 Tennyson Pkwy, Plano, TX 75024",DOCTOR,NONE,N,,,(314) 413-8836,,33.063553,-96.799684
SkinSpirit LLC - Plano,2401 Preston Rd,Ste F,Plano,TX,75093,"2401 Preston Rd, Plano, TX 75093",DOCTOR,NONE,E,SkinSpirit National Account,11038393,,,33.031012,-96.7955
Total Med Solutions - EConn International LLC,6101 Windcom Ct,Ste 300,Plano,TX,75093,"6101 Windcom Ct, Plano, TX 75093",MEDICALSPA,GOLD,N,Total Med Solutions - EConn International LLC,0012011013,(214) 987-9203,totalmedsolutions.com,33.05386,-96.832498
Massage Envy - Prosper,750 Richland Blvd,,Prosper,TX,75078,"750 Richland Blvd, Prosper, TX 75078",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,33.221151,-96.794386
Massage Envy - City Line,1415 E. Renner Rd Suite 210,,Richardson,TX,75082,"1415 E. Renner Rd Suite 210, Richardson, TX 75082",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,32.998828,-96.698383
Light & Tight Medispa,9825 S. Mason Rd,#245,Richmond,TX,77406,"9825 S. Mason Rd, Richmond, TX 77406",MEDICALSPA,NONE,N,,,(281) 762-1891,https://lightandtightmedispa.com/,29.659399,-95.734741
Massage Envy - Aliana - 05-1354,"10237 W Grand Parkway S., Suite 107",,Richmond,TX,77407,"10237 W Grand Parkway S., Suite 107, Richmond, TX 77407",MECLASS,NONE,E,Massage Envy Franchising,11041861,,,29.660529,-95.736949
Dava Sweezey Studio,983 E Interstate 30,Ste 9,Rockwall,TX,75032,"983 E Interstate 30, Rockwall, TX 75032",WHOLESALE,NONE,U,,,,,32.903064,-96.453023
Derm Revival,2313 Ridge Rd,Ste 102,Rockwall,TX,75087,"2313 Ridge Rd, Rockwall, TX 75087",MEDICALSPA,NONE,U,,,(469) 228-1041,https://www.dermrevival.com/,32.901516,-96.466186
Massage Envy - Rockwall - 50-0164,2951 Ridge Rd,Ste 101,Rockwall,TX,75032,"2951 Ridge Rd, Rockwall, Tx 75032",MECLASS,NONE,D,Massage Envy Franchising,11041861,,,32.888632,-96.472532
